Study Start:  time = 3.603816
Grid Cleared:  time = 3.603816
Added Coin at 84, 9:  time = 145.1073
Added Coin at 85, 9:  time = 145.224
Added Coin at 85, 10:  time = 145.2406
Added Coin at 86, 10:  time = 145.4571
Added Coin at 86, 9:  time = 145.6905
Added Coin at 87, 9:  time = 145.7238
Added Coin at 88, 9:  time = 145.8243
Added Coin at 89, 9:  time = 146.0578
Added Coin at 90, 13:  time = 147.2251
Added Coin at 91, 13:  time = 147.4091
Added Coin at 92, 13:  time = 147.5259
Added Coin at 88, 13:  time = 148.1432
Added Coin at 89, 13:  time = 148.3258
Added Bridge at 22, 3:  time = 158.3506
Added Bridge at 23, 3:  time = 158.468
Added Bridge at 24, 3:  time = 158.5181
Added Bridge at 25, 3:  time = 158.5347
Added Bridge at 26, 3:  time = 158.5514
Added Bridge at 27, 3:  time = 158.5847
Added Bridge at 28, 3:  time = 158.6012
Added Bridge at 29, 3:  time = 158.618
Added Bridge at 30, 3:  time = 158.6513
Added Bridge at 5, 6:  time = 160.9199
Added Bridge at 6, 6:  time = 161.0712
Added Bridge at 7, 6:  time = 161.0879
Added Bridge at 8, 6:  time = 161.1212
Added Bridge at 9, 6:  time = 161.1374
Added Bridge at 10, 5:  time = 161.1539
Added Bridge at 11, 5:  time = 161.1872
Added Bridge at 55, 5:  time = 164.5065
Added Bridge at 56, 5:  time = 164.6224
Added Bridge at 57, 5:  time = 164.6557
Added Bridge at 58, 5:  time = 164.6729
Added Bridge at 59, 5:  time = 164.6895
Added Bridge at 60, 5:  time = 164.7063
Added Bridge at 61, 5:  time = 164.723
Added Bridge at 62, 5:  time = 164.7396
Added Bridge at 63, 5:  time = 164.7738
Added Bridge at 48, 4:  time = 165.5737
Added Bridge at 49, 4:  time = 165.6904
Added Bridge at 50, 4:  time = 165.7236
Added Bridge at 51, 4:  time = 165.7571
Added Bridge at 52, 4:  time = 165.7906
Added Bridge at 53, 4:  time = 165.8402
Added Waves at 65, 2:  time = 175.6646
Added Waves at 69, 2:  time = 176.3993
Added Waves at 67, 2:  time = 176.8991
Added Koopa 2 at 62, 2:  time = 187.7733
Added Koopa 2 at 61, 2:  time = 189.1254
Added Hard Shell at 68, 3:  time = 190.9751
Added Hard Shell at 71, 2:  time = 192.1927
Added Pipe at 73, 2:  time = 199.4822
Added Block at 77, 2:  time = 203.6515
Added Block at 78, 2:  time = 203.7014
Added Block at 79, 2:  time = 203.7697
Added Block at 80, 2:  time = 203.8191
Added Block at 81, 2:  time = 203.8191
Added Block at 82, 2:  time = 203.8691
Added Block at 79, 3:  time = 204.6521
Added Block at 80, 3:  time = 204.6853
Added Block at 81, 3:  time = 204.786
Added Block at 82, 3:  time = 204.8367
Added Block at 84, 2:  time = 205.7698
Added Block at 85, 2:  time = 205.9209
Added Block at 86, 2:  time = 205.9709
Added Block at 87, 2:  time = 206.0206
Added Block at 88, 2:  time = 206.0706
Added Block at 89, 2:  time = 206.1374
Added Block at 85, 3:  time = 206.8039
Added Block at 86, 3:  time = 207.3382
Added Block at 87, 3:  time = 207.3709
Added Block at 88, 3:  time = 207.3875
Added Block at 89, 3:  time = 207.4209
Added Block at 90, 3:  time = 207.4712
Added Block at 90, 2:  time = 208.1893
Added Pipe at 88, 4:  time = 211.2413
Added Pipe at 97, 2:  time = 213.4934
Added Stair at 36, 2:  time = 219.4808
Added Stair at 37, 2:  time = 219.5814
Added Stair at 38, 2:  time = 219.6661
Added Stair at 39, 2:  time = 219.6992
Added Stair at 40, 2:  time = 219.7321
Added Stair at 41, 2:  time = 219.7655
Added Stair at 42, 2:  time = 219.7986
Added Stair at 43, 2:  time = 219.8481
Added Stair at 44, 2:  time = 219.898
Added Stair at 45, 2:  time = 219.9814
Added Stair at 42, 3:  time = 220.6825
Added Stair at 41, 3:  time = 220.8161
Added Stair at 40, 3:  time = 220.866
Added Stair at 39, 3:  time = 220.9487
Added Coin at 34, 2:  time = 225.1359
Added Coin at 35, 2:  time = 225.2357
Added Coin at 40, 4:  time = 226.2204
Added Coin at 41, 4:  time = 226.3031
Added Coin at 42, 4:  time = 226.3703
Added Coin at 43, 4:  time = 226.4203
Added Coin at 55, 2:  time = 229.3062
Added Coin at 56, 2:  time = 229.4062
Added Coin at 57, 2:  time = 229.4729
Added Coin at 58, 2:  time = 229.5398
Added Coin at 83, 3:  time = 231.658
Added Coin at 83, 2:  time = 231.8917
Added Coin at 84, 3:  time = 232.6922
Added Fence at 91, 2:  time = 238.1965
Added Fence at 92, 2:  time = 239.2633
